# this is a map:
# type, action, material, direction = file, sequence index, start, duration
# See 

*,*,*,*=10, 0, 0, 1
SLAUGHTERER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 78, 60, 1

SLAUGHTERER, BEND_DOWN, *, NORTH_WEST = 11, 79, 0,  4
SLAUGHTERER, RAISE_UP, *, NORTH_WEST  = 11, 79, 3, -4
SLAUGHTERER, BEND_DOWN, *, NORTH_EAST = 11, 80, 0,  4
SLAUGHTERER, RAISE_UP, *, NORTH_EAST  = 11, 80, 3, -4

SLAUGHTERER, WALKING, MEAT, SOUTH_WEST = 11, 81,  0, 12
SLAUGHTERER, WALKING, MEAT, WEST       = 11, 81, 12, 12
SLAUGHTERER, WALKING, MEAT, NORTH_WEST = 11, 81, 24, 12
SLAUGHTERER, WALKING, MEAT, NORTH_EAST = 11, 81, 36, 12
SLAUGHTERER, WALKING, MEAT, EAST       = 11, 81, 48, 12
SLAUGHTERER, WALKING, MEAT, SOUTH_EAST = 11, 81, 60, 12
SLAUGHTERER, NO_ACTION, MEAT, SOUTH_WEST = 11, 81,  0, 1
SLAUGHTERER, NO_ACTION, MEAT, WEST       = 11, 81, 12, 1
SLAUGHTERER, NO_ACTION, MEAT, NORTH_WEST = 11, 81, 24, 1
SLAUGHTERER, NO_ACTION, MEAT, NORTH_EAST = 11, 81, 36, 1
SLAUGHTERER, NO_ACTION, MEAT, EAST       = 11, 81, 48, 1
SLAUGHTERER, NO_ACTION, MEAT, SOUTH_EAST = 11, 81, 60, 1

SLAUGHTERER, BEND_DOWN, MEAT, NORTH_WEST = 11, 82, 0,  4
SLAUGHTERER, RAISE_UP, MEAT, NORTH_WEST  = 11, 82, 3, -4
SLAUGHTERER, BEND_DOWN, MEAT, NORTH_EAST = 11, 83, 0,  4
SLAUGHTERER, RAISE_UP, MEAT, NORTH_EAST  = 11, 83, 3, -4

SLAUGHTERER, WALKING, PIG, SOUTH_WEST = 11, 84,  0, 12
SLAUGHTERER, WALKING, PIG, WEST       = 11, 84, 12, 12
SLAUGHTERER, WALKING, PIG, NORTH_WEST = 11, 84, 24, 12
SLAUGHTERER, WALKING, PIG, NORTH_EAST = 11, 84, 36, 12
SLAUGHTERER, WALKING, PIG, EAST       = 11, 84, 48, 12
SLAUGHTERER, WALKING, PIG, SOUTH_EAST = 11, 84, 60, 12
SLAUGHTERER, NO_ACTION, PIG, SOUTH_WEST = 11, 84,  0, 1
SLAUGHTERER, NO_ACTION, PIG, WEST       = 11, 84, 12, 1
SLAUGHTERER, NO_ACTION, PIG, NORTH_WEST = 11, 84, 24, 1
SLAUGHTERER, NO_ACTION, PIG, NORTH_EAST = 11, 84, 36, 1
SLAUGHTERER, NO_ACTION, PIG, EAST       = 11, 84, 48, 1
SLAUGHTERER, NO_ACTION, PIG, SOUTH_EAST = 11, 84, 60, 1

SLAUGHTERER, BEND_DOWN, PIG, NORTH_WEST = 11, 85, 0,  4
SLAUGHTERER, RAISE_UP, PIG, NORTH_WEST  = 11, 85, 3, -4
SLAUGHTERER, BEND_DOWN, PIG, NORTH_EAST = 11, 86, 0,  4
SLAUGHTERER, RAISE_UP, PIG, NORTH_EAST  = 11, 86, 3, -4
###
# SLAUGHTERER movables end
###



###
# FARMER movables start
###
FARMER, WALKING, CROP, SOUTH_WEST = 11, 87,  0, 12
FARMER, WALKING, CROP, WEST       = 11, 87, 12, 12
FARMER, WALKING, CROP, NORTH_WEST = 11, 87, 24, 12
FARMER, WALKING, CROP, NORTH_EAST = 11, 87, 36, 12
FARMER, WALKING, CROP, EAST       = 11, 87, 48, 12
FARMER, WALKING, CROP, SOUTH_EAST = 11, 87, 60, 12
FARMER, NO_ACTION, CROP, SOUTH_WEST = 11, 87,  0, 1
FARMER, NO_ACTION, CROP, WEST       = 11, 87, 12, 1
FARMER, NO_ACTION, CROP, NORTH_WEST = 11, 87, 24, 1
FARMER, NO_ACTION, CROP, NORTH_EAST = 11, 87, 36, 1
FARMER, NO_ACTION, CROP, EAST       = 11, 87, 48, 1
FARMER, NO_ACTION, CROP, SOUTH_EAST = 11, 87, 60, 1

FARMER, RAISE_UP, CROP, NORTH_WEST  = 11, 88, 0,  4
FARMER, BEND_DOWN, CROP, NORTH_WEST = 11, 88, 3, -4
FARMER, RAISE_UP, CROP, NORTH_EAST  = 11, 89, 0,  4
FARMER, BEND_DOWN, CROP, NORTH_EAST = 11, 89, 3, -4

FARMER, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 90,  0, 13
FARMER, WALKING, NO_MATERIAL, WEST       = 11, 90, 13, 13
FARMER, WALKING, NO_MATERIAL, NORTH_WEST = 11, 90, 26, 13
FARMER, WALKING, NO_MATERIAL, NORTH_EAST = 11, 90, 39, 13
FARMER, WALKING, NO_MATERIAL, EAST       = 11, 90, 52, 13
FARMER, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 90, 65, 13
FARMER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 90,  0, 1
FARMER, NO_ACTION, NO_MATERIAL, WEST       = 11, 90, 13, 1
FARMER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 90, 26, 1
FARMER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 90, 39, 1
FARMER, NO_ACTION, NO_MATERIAL, EAST       = 11, 90, 52, 1
FARMER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 90, 65, 1

FARMER, BEND_DOWN, NO_MATERIAL, NORTH_WEST = 11, 91, 0,  4
FARMER, RAISE_UP, NO_MATERIAL, NORTH_WEST  = 11, 91, 3, -4
FARMER, BEND_DOWN, NO_MATERIAL, NORTH_EAST = 11, 92, 0,  4
FARMER, RAISE_UP, NO_MATERIAL, NORTH_EAST  = 11, 92, 3, -4

FARMER, WALKING, PLANT, SOUTH_WEST = 11, 93,  0, 12
FARMER, WALKING, PLANT, WEST       = 11, 93, 12, 12
FARMER, WALKING, PLANT, NORTH_WEST = 11, 93, 24, 12
FARMER, WALKING, PLANT, NORTH_EAST = 11, 93, 36, 12
FARMER, WALKING, PLANT, EAST       = 11, 93, 48, 12
FARMER, WALKING, PLANT, SOUTH_EAST = 11, 93, 60, 12
FARMER, NO_ACTION, PLANT, SOUTH_WEST = 11, 93,  0, 1
FARMER, NO_ACTION, PLANT, WEST       = 11, 93, 12, 1
FARMER, NO_ACTION, PLANT, NORTH_WEST = 11, 93, 24, 1
FARMER, NO_ACTION, PLANT, NORTH_EAST = 11, 93, 36, 1
FARMER, NO_ACTION, PLANT, EAST       = 11, 93, 48, 1
FARMER, NO_ACTION, PLANT, SOUTH_EAST = 11, 93, 60, 1

# sows the seeds
FARMER, ACTION2, *, SOUTH_WEST = 11, 94, 0, 12
FARMER, ACTION2, *, NORTH_WEST = 11, 95, 0, 12
FARMER, ACTION2, *, NORTH_EAST = 11, 96, 0, 12
FARMER, ACTION2, *, SOUTH_EAST = 11, 97, 0, 12

FARMER, WALKING, SCYTHE, SOUTH_WEST = 11, 98,  0, 12
FARMER, WALKING, SCYTHE, WEST       = 11, 98, 12, 12
FARMER, WALKING, SCYTHE, NORTH_WEST = 11, 98, 24, 12
FARMER, WALKING, SCYTHE, NORTH_EAST = 11, 98, 36, 12
FARMER, WALKING, SCYTHE, EAST       = 11, 98, 48, 12
FARMER, WALKING, SCYTHE, SOUTH_EAST = 11, 98, 60, 12
FARMER, NO_ACTION, SCYTHE, SOUTH_WEST = 11, 98,  0, 1
FARMER, NO_ACTION, SCYTHE, WEST       = 11, 98, 12, 1
FARMER, NO_ACTION, SCYTHE, NORTH_WEST = 11, 98, 24, 1
FARMER, NO_ACTION, SCYTHE, NORTH_EAST = 11, 98, 36, 1
FARMER, NO_ACTION, SCYTHE, EAST       = 11, 98, 48, 1
FARMER, NO_ACTION, SCYTHE, SOUTH_EAST = 11, 98, 60, 1

# cut
FARMER, ACTION1, *, SOUTH_WEST = 11, 99,  0, 12
FARMER, ACTION1, *, NORTH_WEST = 11, 99, 12, 12
FARMER, ACTION1, *, NORTH_EAST = 11, 99, 24, 12
FARMER, ACTION1, *, SOUTH_EAST = 11, 99, 36, 12
###
# FARMER movables end
###



###
# FISHERMAN movables start
###
FISHERMAN, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 100,  0, 12
FISHERMAN, WALKING, NO_MATERIAL, WEST       = 11, 100, 12, 12
FISHERMAN, WALKING, NO_MATERIAL, NORTH_WEST = 11, 100, 24, 12
FISHERMAN, WALKING, NO_MATERIAL, NORTH_EAST = 11, 100, 36, 12
FISHERMAN, WALKING, NO_MATERIAL, EAST       = 11, 100, 48, 12
FISHERMAN, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 100, 60, 12
FISHERMAN, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 100,  0, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, WEST       = 11, 100, 12, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 100, 24, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 100, 36, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, EAST       = 11, 100, 48, 1
FISHERMAN, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 100, 60, 1

#ACTION1 - throws the bait
FISHERMAN, ACTION1, *, SOUTH_WEST = 11, 101,  0, 12
FISHERMAN, ACTION1, *, WEST       = 11, 102,  0, 12
FISHERMAN, ACTION1, *, NORTH_WEST = 11, 103,  0, 12
FISHERMAN, ACTION1, *, NORTH_EAST = 11, 104,  0, 12
FISHERMAN, ACTION1, *, EAST       = 11, 105,  0, 12
FISHERMAN, ACTION1, *, SOUTH_EAST = 11, 106,  0, 12

#ACTION2 - fish off the hook, fell on the ass, got up and continue fishing
FISHERMAN, ACTION2, *, SOUTH_WEST = 11, 107,  0, 24
FISHERMAN, ACTION2, *, WEST       = 11, 108,  0, 24
FISHERMAN, ACTION2, *, NORTH_WEST = 11, 109,  0, 24
FISHERMAN, ACTION2, *, NORTH_EAST = 11, 110,  0, 24
FISHERMAN, ACTION2, *, EAST       = 11, 111,  0, 24
FISHERMAN, ACTION2, *, SOUTH_EAST = 11, 112,  0, 24

#ACTION3 - caught fish successfully
FISHERMAN, ACTION3, *, SOUTH_WEST = 11, 114,  0, 12
FISHERMAN, ACTION3, *, WEST       = 11, 115,  0, 12
FISHERMAN, ACTION3, *, NORTH_WEST = 11, 116,  0, 12
FISHERMAN, ACTION3, *, NORTH_EAST = 11, 117,  0, 12
FISHERMAN, ACTION3, *, EAST       = 11, 118,  0, 12
FISHERMAN, ACTION3, *, SOUTH_EAST = 11, 119,  0, 12

FISHERMAN, WALKING, FISH, SOUTH_WEST = 11, 113,  0, 12
FISHERMAN, WALKING, FISH, WEST       = 11, 113, 12, 12
FISHERMAN, WALKING, FISH, NORTH_WEST = 11, 113, 24, 12
FISHERMAN, WALKING, FISH, NORTH_EAST = 11, 113, 36, 12
FISHERMAN, WALKING, FISH, EAST       = 11, 113, 48, 12
FISHERMAN, WALKING, FISH, SOUTH_EAST = 11, 113, 60, 12
FISHERMAN, NO_ACTION, FISH, SOUTH_WEST = 11, 113,  0, 1
FISHERMAN, NO_ACTION, FISH, WEST       = 11, 113, 12, 1
FISHERMAN, NO_ACTION, FISH, NORTH_WEST = 11, 113, 24, 1
FISHERMAN, NO_ACTION, FISH, NORTH_EAST = 11, 113, 36, 1
FISHERMAN, NO_ACTION, FISH, EAST       = 11, 113, 48, 1
FISHERMAN, NO_ACTION, FISH, SOUTH_EAST = 11, 113, 60, 1

FISHERMAN, BEND_DOWN, FISH, SOUTH_WEST        = 11, 120, 0,  4
FISHERMAN, RAISE_UP, FISH, SOUTH_WEST         = 11, 120, 3, -4
FISHERMAN, BEND_DOWN, NO_MATERIAL, SOUTH_WEST = 11, 120, 7, -4
FISHERMAN, RAISE_UP, NO_MATERIAL, SOUTH_WEST  = 11, 120, 4,  4

FISHERMAN, BEND_DOWN, FISH, SOUTH_EAST        = 11, 121, 0,  4
FISHERMAN, RAISE_UP, FISH, SOUTH_EAST         = 11, 121, 3, -4
FISHERMAN, BEND_DOWN, NO_MATERIAL, SOUTH_EAST = 11, 121, 7, -4
FISHERMAN, RAISE_UP, NO_MATERIAL, SOUTH_EAST  = 11, 121, 4,  4
###
# FISHERMAN movables end
###



###
# BAKER movables start
###
BAKER, WALKING, BLADE, SOUTH_WEST = 11, 125,  0, 12
BAKER, WALKING, BLADE, WEST       = 11, 125, 12, 12
BAKER, WALKING, BLADE, NORTH_WEST = 11, 125, 24, 12
BAKER, WALKING, BLADE, NORTH_EAST = 11, 125, 36, 12
BAKER, WALKING, BLADE, EAST       = 11, 125, 48, 12
BAKER, WALKING, BLADE, SOUTH_EAST = 11, 125, 60, 12
BAKER, NO_ACTION, BLADE, SOUTH_WEST = 11, 125,  0, 1
BAKER, NO_ACTION, BLADE, WEST       = 11, 125, 12, 1
BAKER, NO_ACTION, BLADE, NORTH_WEST = 11, 125, 24, 1
BAKER, NO_ACTION, BLADE, NORTH_EAST = 11, 125, 36, 1
BAKER, NO_ACTION, BLADE, EAST       = 11, 125, 48, 1
BAKER, NO_ACTION, BLADE, SOUTH_EAST = 11, 125, 60, 1

BAKER, WALKING, WHITE_BREAD, SOUTH_WEST = 11, 126,  0, 12
BAKER, WALKING, WHITE_BREAD, WEST       = 11, 126, 12, 12
BAKER, WALKING, WHITE_BREAD, NORTH_WEST = 11, 126, 24, 12
BAKER, WALKING, WHITE_BREAD, NORTH_EAST = 11, 126, 36, 12
BAKER, WALKING, WHITE_BREAD, EAST       = 11, 126, 48, 12
BAKER, WALKING, WHITE_BREAD, SOUTH_EAST = 11, 126, 60, 12
BAKER, NO_ACTION, WHITE_BREAD, SOUTH_WEST = 11, 126,  0, 1
BAKER, NO_ACTION, WHITE_BREAD, WEST       = 11, 126, 12, 1
BAKER, NO_ACTION, WHITE_BREAD, NORTH_WEST = 11, 126, 24, 1
BAKER, NO_ACTION, WHITE_BREAD, NORTH_EAST = 11, 126, 36, 1
BAKER, NO_ACTION, WHITE_BREAD, EAST       = 11, 126, 48, 1
BAKER, NO_ACTION, WHITE_BREAD, SOUTH_EAST = 11, 126, 60, 1

BAKER, WALKING, BREAD, SOUTH_WEST = 11, 127,  0, 12
BAKER, WALKING, BREAD, WEST       = 11, 127, 12, 12
BAKER, WALKING, BREAD, NORTH_WEST = 11, 127, 24, 12
BAKER, WALKING, BREAD, NORTH_EAST = 11, 127, 36, 12
BAKER, WALKING, BREAD, EAST       = 11, 127, 48, 12
BAKER, WALKING, BREAD, SOUTH_EAST = 11, 127, 60, 12
BAKER, NO_ACTION, BREAD, SOUTH_WEST = 11, 127,  0, 1
BAKER, NO_ACTION, BREAD, WEST       = 11, 127, 12, 1
BAKER, NO_ACTION, BREAD, NORTH_WEST = 11, 127, 24, 1
BAKER, NO_ACTION, BREAD, NORTH_EAST = 11, 127, 36, 1
BAKER, NO_ACTION, BREAD, EAST       = 11, 127, 48, 1
BAKER, NO_ACTION, BREAD, SOUTH_EAST = 11, 127, 60, 1

BAKER, ACTION1, WHITE_BREAD, NORTH_WEST = 11, 128, 0, 12
BAKER, ACTION1, WHITE_BREAD, NORTH_EAST = 11, 129, 0, 12

BAKER, ACTION1, BREAD, NORTH_WEST = 11, 130, 11, -12
BAKER, ACTION1, BREAD, NORTH_EAST = 11, 131, 11, -12

#stand there
BAKER, ACTION2, *, NORTH_WEST = 11, 130, 11, 1
BAKER, ACTION2, *, NORTH_EAST = 11, 131, 11, 1

BAKER, WALKING, FLOUR, SOUTH_WEST = 11, 132,  0, 12
BAKER, WALKING, FLOUR, WEST       = 11, 132, 12, 12
BAKER, WALKING, FLOUR, NORTH_WEST = 11, 132, 24, 12
BAKER, WALKING, FLOUR, NORTH_EAST = 11, 132, 36, 12
BAKER, WALKING, FLOUR, EAST       = 11, 132, 48, 12
BAKER, WALKING, FLOUR, SOUTH_EAST = 11, 132, 60, 12
BAKER, NO_ACTION, FLOUR, SOUTH_WEST = 11, 132,  0, 1
BAKER, NO_ACTION, FLOUR, WEST       = 11, 132, 12, 1
BAKER, NO_ACTION, FLOUR, NORTH_WEST = 11, 132, 24, 1
BAKER, NO_ACTION, FLOUR, NORTH_EAST = 11, 132, 36, 1
BAKER, NO_ACTION, FLOUR, EAST       = 11, 132, 48, 1
BAKER, NO_ACTION, FLOUR, SOUTH_EAST = 11, 132, 60, 1

BAKER, WALKING, WATER, SOUTH_WEST = 11, 133,  0, 12
BAKER, WALKING, WATER, WEST       = 11, 133, 12, 12
BAKER, WALKING, WATER, NORTH_WEST = 11, 133, 24, 12
BAKER, WALKING, WATER, NORTH_EAST = 11, 133, 36, 12
BAKER, WALKING, WATER, EAST       = 11, 133, 48, 12
BAKER, WALKING, WATER, SOUTH_EAST = 11, 133, 60, 12
BAKER, NO_ACTION, WATER, SOUTH_WEST = 11, 133,  0, 1
BAKER, NO_ACTION, WATER, WEST       = 11, 133, 12, 1
BAKER, NO_ACTION, WATER, NORTH_WEST = 11, 133, 24, 1
BAKER, NO_ACTION, WATER, NORTH_EAST = 11, 133, 36, 1
BAKER, NO_ACTION, WATER, EAST       = 11, 133, 48, 1
BAKER, NO_ACTION, WATER, SOUTH_EAST = 11, 133, 60, 1

BAKER, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 134,  0, 12
BAKER, WALKING, NO_MATERIAL, WEST       = 11, 134, 12, 12
BAKER, WALKING, NO_MATERIAL, NORTH_WEST = 11, 134, 24, 12
BAKER, WALKING, NO_MATERIAL, NORTH_EAST = 11, 134, 36, 12
BAKER, WALKING, NO_MATERIAL, EAST       = 11, 134, 48, 12
BAKER, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 134, 60, 12
BAKER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 134,  0, 1
BAKER, NO_ACTION, NO_MATERIAL, WEST       = 11, 134, 12, 1
BAKER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 134, 24, 1
BAKER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 134, 36, 1
BAKER, NO_ACTION, NO_MATERIAL, EAST       = 11, 134, 48, 1
BAKER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 134, 60, 1

BAKER, BEND_DOWN, *, NORTH_WEST = 11, 135, 0,  4
BAKER, RAISE_UP, *, NORTH_WEST  = 11, 135, 3, -4
BAKER, BEND_DOWN, *, NORTH_EAST = 11, 136, 0,  4
BAKER, RAISE_UP, *, NORTH_EAST  = 11, 136, 3, -4

BAKER, BEND_DOWN, WATER, NORTH_WEST = 11, 137, 0,  4
BAKER, RAISE_UP, WATER, NORTH_WEST  = 11, 137, 3, -4
BAKER, BEND_DOWN, WATER, NORTH_EAST = 11, 138, 0,  4
BAKER, RAISE_UP, WATER, NORTH_EAST  = 11, 138, 3, -4

BAKER, RAISE_UP, FLOUR, NORTH_WEST  = 11, 139, 0,  4
BAKER, BEND_DOWN, FLOUR, NORTH_WEST = 11, 139, 3, -4
BAKER, RAISE_UP, FLOUR, NORTH_EAST  = 11, 140, 0,  4
BAKER, BEND_DOWN, FLOUR, NORTH_EAST = 11, 140, 3, -4
###
# BAKER movables end
###



###
# PIG_FARMER movables start
###
# wears a FEED_BUCKET to feed pigs (uncomment when implamented)
PIG_FARMER, WALKING, BASKET, SOUTH_WEST = 11, 141,  0, 12
PIG_FARMER, WALKING, BASKET, WEST       = 11, 141, 12, 12
PIG_FARMER, WALKING, BASKET, NORTH_WEST = 11, 141, 24, 12
PIG_FARMER, WALKING, BASKET, NORTH_EAST = 11, 141, 36, 12
PIG_FARMER, WALKING, BASKET, EAST       = 11, 141, 48, 12
PIG_FARMER, WALKING, BASKET, SOUTH_EAST = 11, 141, 60, 12
PIG_FARMER, NO_ACTION, BASKET, SOUTH_WEST = 11, 141,  0, 1
PIG_FARMER, NO_ACTION, BASKET, WEST       = 11, 141, 12, 1
PIG_FARMER, NO_ACTION, BASKET, NORTH_WEST = 11, 141, 24, 1
PIG_FARMER, NO_ACTION, BASKET, NORTH_EAST = 11, 141, 36, 1
PIG_FARMER, NO_ACTION, BASKET, EAST       = 11, 141, 48, 1
PIG_FARMER, NO_ACTION, BASKET, SOUTH_EAST = 11, 141, 60, 1

PIG_FARMER, WALKING, WATER, SOUTH_WEST = 11, 142,  0, 12
PIG_FARMER, WALKING, WATER, WEST       = 11, 142, 12, 12
PIG_FARMER, WALKING, WATER, NORTH_WEST = 11, 142, 24, 12
PIG_FARMER, WALKING, WATER, NORTH_EAST = 11, 142, 36, 12
PIG_FARMER, WALKING, WATER, EAST       = 11, 142, 48, 12
PIG_FARMER, WALKING, WATER, SOUTH_EAST = 11, 142, 60, 12
PIG_FARMER, NO_ACTION, WATER, SOUTH_WEST = 11, 142,  0, 1
PIG_FARMER, NO_ACTION, WATER, WEST       = 11, 142, 12, 1
PIG_FARMER, NO_ACTION, WATER, NORTH_WEST = 11, 142, 24, 1
PIG_FARMER, NO_ACTION, WATER, NORTH_EAST = 11, 142, 36, 1
PIG_FARMER, NO_ACTION, WATER, EAST       = 11, 142, 48, 1
PIG_FARMER, NO_ACTION, WATER, SOUTH_EAST = 11, 142, 60, 1

PIG_FARMER, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 143,  0, 12
PIG_FARMER, WALKING, NO_MATERIAL, WEST       = 11, 143, 12, 12
PIG_FARMER, WALKING, NO_MATERIAL, NORTH_WEST = 11, 143, 24, 12
PIG_FARMER, WALKING, NO_MATERIAL, NORTH_EAST = 11, 143, 36, 12
PIG_FARMER, WALKING, NO_MATERIAL, EAST       = 11, 143, 48, 12
PIG_FARMER, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 143, 60, 12
PIG_FARMER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 143,  0, 1
PIG_FARMER, NO_ACTION, NO_MATERIAL, WEST       = 11, 143, 12, 1
PIG_FARMER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 143, 24, 1
PIG_FARMER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 143, 36, 1
PIG_FARMER, NO_ACTION, NO_MATERIAL, EAST       = 11, 143, 48, 1
PIG_FARMER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 143, 60, 1

PIG_FARMER, WALKING, PIG, SOUTH_WEST = 11, 144,  0, 12
PIG_FARMER, WALKING, PIG, WEST       = 11, 144, 12, 12
PIG_FARMER, WALKING, PIG, NORTH_WEST = 11, 144, 24, 12
PIG_FARMER, WALKING, PIG, NORTH_EAST = 11, 144, 36, 12
PIG_FARMER, WALKING, PIG, EAST       = 11, 144, 48, 12
PIG_FARMER, WALKING, PIG, SOUTH_EAST = 11, 144, 60, 12
PIG_FARMER, NO_ACTION, PIG, SOUTH_WEST = 11, 144,  0, 1
PIG_FARMER, NO_ACTION, PIG, WEST       = 11, 144, 12, 1
PIG_FARMER, NO_ACTION, PIG, NORTH_WEST = 11, 144, 24, 1
PIG_FARMER, NO_ACTION, PIG, NORTH_EAST = 11, 144, 36, 1
PIG_FARMER, NO_ACTION, PIG, EAST       = 11, 144, 48, 1
PIG_FARMER, NO_ACTION, PIG, SOUTH_EAST = 11, 144, 60, 1

PIG_FARMER, WALKING, CROP, SOUTH_WEST = 11, 145,  0, 12
PIG_FARMER, WALKING, CROP, WEST       = 11, 145, 12, 12
PIG_FARMER, WALKING, CROP, NORTH_WEST = 11, 145, 24, 12
PIG_FARMER, WALKING, CROP, NORTH_EAST = 11, 145, 36, 12
PIG_FARMER, WALKING, CROP, EAST       = 11, 145, 48, 12
PIG_FARMER, WALKING, CROP, SOUTH_EAST = 11, 145, 60, 12
PIG_FARMER, NO_ACTION, CROP, SOUTH_WEST = 11, 145,  0, 1
PIG_FARMER, NO_ACTION, CROP, WEST       = 11, 145, 12, 1
PIG_FARMER, NO_ACTION, CROP, NORTH_WEST = 11, 145, 24, 1
PIG_FARMER, NO_ACTION, CROP, NORTH_EAST = 11, 145, 36, 1
PIG_FARMER, NO_ACTION, CROP, EAST       = 11, 145, 48, 1
PIG_FARMER, NO_ACTION, CROP, SOUTH_EAST = 11, 145, 60, 1

# feed pigs
PIG_FARMER, ACTION1, BASKET, NORTH_EAST = 11, 146, 0, 12
PIG_FARMER, ACTION1, BASKET, SOUTH_EAST = 11, 147, 0, 12

PIG_FARMER, BEND_DOWN, NO_MATERIAL, NORTH_WEST = 11, 148, 0,  4
PIG_FARMER, RAISE_UP, PIG, NORTH_WEST          = 11, 148, 4,  4
PIG_FARMER, BEND_DOWN, PIG, NORTH_WEST         = 11, 148, 7, -4
PIG_FARMER, RAISE_UP, NO_MATERIAL, NORTH_WEST  = 11, 148, 3, -4

PIG_FARMER, BEND_DOWN, NO_MATERIAL, NORTH_EAST = 11, 149, 0,  4
PIG_FARMER, RAISE_UP, PIG, NORTH_EAST          = 11, 149, 4,  4
PIG_FARMER, BEND_DOWN, PIG, NORTH_EAST         = 11, 149, 7, -4
PIG_FARMER, RAISE_UP, NO_MATERIAL, NORTH_EAST  = 11, 149, 3, -4

PIG_FARMER, BEND_DOWN, *, NORTH_WEST = 11, 150, 0,  4
PIG_FARMER, RAISE_UP, *, NORTH_WEST  = 11, 150, 3, -4

PIG_FARMER, RAISE_UP, CROP, NORTH_WEST  = 11, 151, 0,  4
PIG_FARMER, BEND_DOWN, CROP, NORTH_WEST = 11, 151, 3, -4

PIG_FARMER, RAISE_UP, WATER, NORTH_WEST = 11, 152, 4, 4
PIG_FARMER, RAISE_UP, WATER, NORTH_EAST = 11, 153, 4, 4
###
# PIG_FARMER movables end
###



###
# DONKEY_FARMER movables start
###
# wears a FEED_BUCKET to feed donkeys (uncomment when implamented)
DONKEY_FARMER, WALKING, BASKET, SOUTH_WEST = 11, 141,  0, 12
DONKEY_FARMER, WALKING, BASKET, WEST       = 11, 141, 12, 12
DONKEY_FARMER, WALKING, BASKET, NORTH_WEST = 11, 141, 24, 12
DONKEY_FARMER, WALKING, BASKET, NORTH_EAST = 11, 141, 36, 12
DONKEY_FARMER, WALKING, BASKET, EAST       = 11, 141, 48, 12
DONKEY_FARMER, WALKING, BASKET, SOUTH_EAST = 11, 141, 60, 12
DONKEY_FARMER, NO_ACTION, BASKET, SOUTH_WEST = 11, 141,  0, 1
DONKEY_FARMER, NO_ACTION, BASKET, WEST       = 11, 141, 12, 1
DONKEY_FARMER, NO_ACTION, BASKET, NORTH_WEST = 11, 141, 24, 1
DONKEY_FARMER, NO_ACTION, BASKET, NORTH_EAST = 11, 141, 36, 1
DONKEY_FARMER, NO_ACTION, BASKET, EAST       = 11, 141, 48, 1
DONKEY_FARMER, NO_ACTION, BASKET, SOUTH_EAST = 11, 141, 60, 1

DONKEY_FARMER, WALKING, WATER, SOUTH_WEST = 11, 142,  0, 12
DONKEY_FARMER, WALKING, WATER, WEST       = 11, 142, 12, 12
DONKEY_FARMER, WALKING, WATER, NORTH_WEST = 11, 142, 24, 12
DONKEY_FARMER, WALKING, WATER, NORTH_EAST = 11, 142, 36, 12
DONKEY_FARMER, WALKING, WATER, EAST       = 11, 142, 48, 12
DONKEY_FARMER, WALKING, WATER, SOUTH_EAST = 11, 142, 60, 12
DONKEY_FARMER, NO_ACTION, WATER, SOUTH_WEST = 11, 142,  0, 1
DONKEY_FARMER, NO_ACTION, WATER, WEST       = 11, 142, 12, 1
DONKEY_FARMER, NO_ACTION, WATER, NORTH_WEST = 11, 142, 24, 1
DONKEY_FARMER, NO_ACTION, WATER, NORTH_EAST = 11, 142, 36, 1
DONKEY_FARMER, NO_ACTION, WATER, EAST       = 11, 142, 48, 1
