# this is a map:
# type, action, material, direction = file, sequence index, start, duration
*,*,*,*=10, 0, 0, 1
CHARCOAL_BURNER, WALKING, PLANK, WEST       = 11, 172, 12, 12
CHARCOAL_BURNER, WALKING, PLANK, NORTH_WEST = 11, 172, 24, 12
CHARCOAL_BURNER, WALKING, PLANK, NORTH_EAST = 11, 172, 36, 12
CHARCOAL_BURNER, WALKING, PLANK, EAST       = 11, 172, 48, 12
CHARCOAL_BURNER, WALKING, PLANK, SOUTH_EAST = 11, 172, 60, 12
CHARCOAL_BURNER, WALKING, COAL, SOUTH_WEST = 11, 179,  0, 12
CHARCOAL_BURNER, WALKING, COAL, WEST       = 11, 179, 12, 12
CHARCOAL_BURNER, WALKING, COAL, NORTH_WEST = 11, 179, 24, 12
CHARCOAL_BURNER, WALKING, COAL, NORTH_EAST = 11, 179, 36, 12
CHARCOAL_BURNER, WALKING, COAL, EAST       = 11, 179, 48, 12
CHARCOAL_BURNER, WALKING, COAL, SOUTH_EAST = 11, 179, 60, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 181,  0, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, WEST       = 11, 181, 12, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, NORTH_WEST = 11, 181, 24, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, NORTH_EAST = 11, 181, 36, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, EAST       = 11, 181, 48, 12
CHARCOAL_BURNER, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 181, 60, 12

CHARCOAL_BURNER, TAKE, PLANK, SOUTH_WEST = 11, 173,  0, 4
CHARCOAL_BURNER, TAKE, PLANK, WEST       = 11, 174,  0, 4
CHARCOAL_BURNER, TAKE, PLANK, NORTH_WEST = 11, 175,  0, 4
CHARCOAL_BURNER, TAKE, PLANK, NORTH_EAST = 11, 176,  0, 4
CHARCOAL_BURNER, TAKE, PLANK, EAST       = 11, 177,  0, 4
CHARCOAL_BURNER, TAKE, PLANK, SOUTH_EAST = 11, 178,  0, 4
CHARCOAL_BURNER, DROP, NO_MATERIAL, SOUTH_WEST = 11, 182,  0, 4
CHARCOAL_BURNER, DROP, NO_MATERIAL, WEST       = 11, 183,  0, 4
CHARCOAL_BURNER, DROP, NO_MATERIAL, NORTH_WEST = 11, 184,  0, 4
CHARCOAL_BURNER, DROP, NO_MATERIAL, NORTH_EAST = 11, 185,  0, 4
CHARCOAL_BURNER, DROP, NO_MATERIAL, EAST       = 11, 186,  0, 4
CHARCOAL_BURNER, DROP, NO_MATERIAL, SOUTH_EAST = 11, 187,  0, 4

CHARCOAL_BURNER, ACTION1, COAL, SOUTH_WEST = 11, 180,  0, 9

#Smith
SMITH, WALKING, *, SOUTH_WEST = 11, 40, 0, 12
SMITH, WALKING, *, WEST       = 11, 40, 12, 12
SMITH, WALKING, *, NORTH_WEST = 11, 40, 24, 12
SMITH, WALKING, *, NORTH_EAST = 11, 40, 36, 12
SMITH, WALKING, *, EAST       = 11, 40, 48, 12
SMITH, WALKING, *, SOUTH_EAST = 11, 40, 60, 12
SMITH, NO_ACTION, *, SOUTH_WEST = 11, 40, 0, 1
SMITH, NO_ACTION, *, WEST       = 11, 40, 12, 1
SMITH, NO_ACTION, *, NORTH_WEST = 11, 40, 24, 1
SMITH, NO_ACTION, *, NORTH_EAST = 11, 40, 36, 1
SMITH, NO_ACTION, *, EAST       = 11, 40, 48, 1
SMITH, NO_ACTION, *, SOUTH_EAST = 11, 40, 60, 1

SMITH, WALKING, IRON, SOUTH_WEST = 11, 43, 0, 12
SMITH, WALKING, IRON, WEST       = 11, 43, 12, 12
SMITH, WALKING, IRON, NORTH_WEST = 11, 43, 24, 12
SMITH, WALKING, IRON, NORTH_EAST = 11, 43, 36, 12
SMITH, WALKING, IRON, EAST       = 11, 43, 48, 12
SMITH, WALKING, IRON, SOUTH_EAST = 11, 43, 60, 12
SMITH, NO_ACTION, IRON, SOUTH_WEST = 11, 43, 0, 1
SMITH, NO_ACTION, IRON, WEST       = 11, 43, 12, 1
SMITH, NO_ACTION, IRON, NORTH_WEST = 11, 43, 24, 1
SMITH, NO_ACTION, IRON, NORTH_EAST = 11, 43, 36, 1
SMITH, NO_ACTION, IRON, EAST       = 11, 43, 48, 1
SMITH, NO_ACTION, IRON, SOUTH_EAST = 11, 43, 60, 1

# no coal image

SMITH, WALKING, SWORD, SOUTH_WEST = 10, 24, 0, 12
SMITH, WALKING, SWORD, WEST       = 10, 24, 12, 12
SMITH, WALKING, SWORD, NORTH_WEST = 10, 24, 24, 12
SMITH, WALKING, SWORD, NORTH_EAST = 10, 24, 36, 12
SMITH, WALKING, SWORD, EAST       = 10, 24, 48, 12
SMITH, WALKING, SWORD, SOUTH_EAST = 10, 24, 60, 12
SMITH, NO_ACTION, SWORD, SOUTH_WEST = 10, 24, 0, 1
SMITH, NO_ACTION, SWORD, WEST       = 10, 24, 12, 1
SMITH, NO_ACTION, SWORD, NORTH_WEST = 10, 24, 24, 1
SMITH, NO_ACTION, SWORD, NORTH_EAST = 10, 24, 36, 1
SMITH, NO_ACTION, SWORD, EAST       = 10, 24, 48, 1
SMITH, NO_ACTION, SWORD, SOUTH_EAST = 10, 24, 60, 1

# sword
SMITH, TAKE, *, NORTH_WEST = 11, 44, 4, 4
#nothing
SMITH, TAKE, *, NORTH_EAST = 11, 45, 4, 4

#nothing
SMITH, DROP, NO_MATERIAL, NORTH_WEST = 11, 41, 0, 4
#hammer
SMITH, DROP, *, NORTH_EAST = 11, 42, 0, 4

#hammer
SMITH, DROP, *, NORTH_WEST = 11, 44, 0, 4
#hammer
SMITH, DROP, *, NORTH_EAST = 11, 45, 0, 4

#normal hammering
SMITH, ACTION1, *, NORTH_WEST = 11, 47, 0, 12
#sword hammering
SMITH, ACTION2, *, NORTH_EAST = 11, 48, 0, 12

#pioneer
PIONEER, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 204,  0, 12
PIONEER, WALKING, NO_MATERIAL, WEST       = 11, 204, 12, 12
PIONEER, WALKING, NO_MATERIAL, NORTH_WEST = 11, 204, 24, 12
PIONEER, WALKING, NO_MATERIAL, NORTH_EAST = 11, 204, 36, 12
PIONEER, WALKING, NO_MATERIAL, EAST       = 11, 204, 48, 12
PIONEER, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 204, 60, 12

PIONEER, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 204,  0, 1
PIONEER, NO_ACTION, NO_MATERIAL, WEST       = 11, 204, 12, 1
PIONEER, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 204, 24, 1
PIONEER, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 204, 36, 1
PIONEER, NO_ACTION, NO_MATERIAL, EAST       = 11, 204, 48, 1
PIONEER, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 204, 60, 1

PIONEER, ACTION1, *, * = 11, 205, 0, 12

GEOLOGIST, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 37,  0, 12
GEOLOGIST, WALKING, NO_MATERIAL, WEST       = 11, 37, 12, 12
GEOLOGIST, WALKING, NO_MATERIAL, NORTH_WEST = 11, 37, 24, 12
GEOLOGIST, WALKING, NO_MATERIAL, NORTH_EAST = 11, 37, 36, 12
GEOLOGIST, WALKING, NO_MATERIAL, EAST       = 11, 37, 48, 12
GEOLOGIST, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 37, 60, 12

GEOLOGIST, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 37,  0, 1
GEOLOGIST, NO_ACTION, NO_MATERIAL, WEST       = 11, 37, 12, 1
GEOLOGIST, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 37, 24, 1
GEOLOGIST, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 37, 36, 1
GEOLOGIST, NO_ACTION, NO_MATERIAL, EAST       = 11, 37, 48, 1
GEOLOGIST, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 37, 60, 1

GEOLOGIST, ACTION1, NO_MATERIAL, *    = 11, 39,  0, 31
GEOLOGIST, ACTION2, NO_MATERIAL, *    = 11, 38,  0, 16

THIEF, WALKING, NO_MATERIAL, SOUTH_WEST = 11, 232,  0, 12
THIEF, WALKING, NO_MATERIAL, WEST       = 11, 232, 12, 12
THIEF, WALKING, NO_MATERIAL, NORTH_WEST = 11, 232, 24, 12
THIEF, WALKING, NO_MATERIAL, NORTH_EAST = 11, 232, 36, 12
THIEF, WALKING, NO_MATERIAL, EAST       = 11, 232, 48, 12
THIEF, WALKING, NO_MATERIAL, SOUTH_EAST = 11, 232, 60, 12

THIEF, WALKING, *, SOUTH_WEST = 11, 231,  0, 12
THIEF, WALKING, *, WEST       = 11, 231, 12, 12
THIEF, WALKING, *, NORTH_WEST = 11, 231, 24, 12
THIEF, WALKING, *, NORTH_EAST = 11, 231, 36, 12
THIEF, WALKING, *, EAST       = 11, 231, 48, 12
THIEF, WALKING, *, SOUTH_EAST = 11, 231, 60, 12

THIEF, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 11, 232,  0, 1
THIEF, NO_ACTION, NO_MATERIAL, WEST       = 11, 232, 12, 1
THIEF, NO_ACTION, NO_MATERIAL, NORTH_WEST = 11, 232, 24, 1
THIEF, NO_ACTION, NO_MATERIAL, NORTH_EAST = 11, 232, 36, 1
THIEF, NO_ACTION, NO_MATERIAL, EAST       = 11, 232, 48, 1
THIEF, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 11, 232, 60, 1

THIEF, NO_ACTION, *, SOUTH_WEST = 11, 231,  0, 1
THIEF, NO_ACTION, *, WEST       = 11, 231, 12, 1
THIEF, NO_ACTION, *, NORTH_WEST = 11, 231, 24, 1
THIEF, NO_ACTION, *, NORTH_EAST = 11, 231, 36, 1
THIEF, NO_ACTION, *, EAST       = 11, 231, 48, 1
THIEF, NO_ACTION, *, SOUTH_EAST = 11, 231, 60, 1

THIEF, ACTION1, *, SOUTH_WEST = 11, 233,  0, 12
THIEF, ACTION1, *, WEST       = 11, 234,  0, 12
THIEF, ACTION1, *, NORTH_WEST = 11, 235,  0, 12
THIEF, ACTION1, *, NORTH_EAST = 11, 236,  0, 12
THIEF, ACTION1, *, EAST       = 11, 237,  0, 12
THIEF, ACTION1, *, SOUTH_EAST = 11, 238,  0, 12

DONKEY, WALKING, NO_MATERIAL, SOUTH_WEST = 6, 17,  0, 12
DONKEY, WALKING, NO_MATERIAL, WEST       = 6, 17, 12, 12
DONKEY, WALKING, NO_MATERIAL, NORTH_WEST = 6, 17, 24, 12
DONKEY, WALKING, NO_MATERIAL, NORTH_EAST = 6, 17, 36, 12
DONKEY, WALKING, NO_MATERIAL, EAST       = 6, 17, 48, 12
DONKEY, WALKING, NO_MATERIAL, SOUTH_EAST = 6, 17, 60, 12

DONKEY, WALKING, *, SOUTH_WEST = 6, 15,  0, 12
DONKEY, WALKING, *, WEST       = 6, 15, 12, 12
DONKEY, WALKING, *, NORTH_WEST = 6, 15, 24, 12
DONKEY, WALKING, *, NORTH_EAST = 6, 15, 36, 12
DONKEY, WALKING, *, EAST       = 6, 15, 48, 12
DONKEY, WALKING, *, SOUTH_EAST = 6, 15, 60, 12

DONKEY, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 6, 17,  0, 1
DONKEY, NO_ACTION, NO_MATERIAL, WEST       = 6, 17, 12, 1
DONKEY, NO_ACTION, NO_MATERIAL, NORTH_WEST = 6, 17, 24, 1
DONKEY, NO_ACTION, NO_MATERIAL, NORTH_EAST = 6, 17, 36, 1
DONKEY, NO_ACTION, NO_MATERIAL, EAST       = 6, 17, 48, 1
DONKEY, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 6, 17, 60, 1

DONKEY, NO_ACTION, *, SOUTH_WEST = 6, 15,  0, 1
DONKEY, NO_ACTION, *, WEST       = 6, 15, 12, 1
DONKEY, NO_ACTION, *, NORTH_WEST = 6, 15, 24, 1
DONKEY, NO_ACTION, *, NORTH_EAST = 6, 15, 36, 1
DONKEY, NO_ACTION, *, EAST       = 6, 15, 48, 1
DONKEY, NO_ACTION, *, SOUTH_EAST = 6, 15, 60, 1


WHITEFLAGGED_DONKEY, WALKING, *, SOUTH_WEST = 6, 16,  0, 12
WHITEFLAGGED_DONKEY, WALKING, *, WEST       = 6, 16, 12, 12
WHITEFLAGGED_DONKEY, WALKING, *, NORTH_WEST = 6, 16, 24, 12
WHITEFLAGGED_DONKEY, WALKING, *, NORTH_EAST = 6, 16, 36, 12
WHITEFLAGGED_DONKEY, WALKING, *, EAST       = 6, 16, 48, 12
WHITEFLAGGED_DONKEY, WALKING, *, SOUTH_EAST = 6, 16, 60, 12

WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 6, 18,  0, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, WEST       = 6, 18, 12, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, NORTH_WEST = 6, 18, 24, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, NORTH_EAST = 6, 18, 36, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, EAST       = 6, 18, 48, 1
WHITEFLAGGED_DONKEY, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 6, 18, 60, 1

WHITEFLAGGED_DONKEY, NO_ACTION, *, SOUTH_WEST = 6, 16,  0, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, WEST       = 6, 16, 12, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, NORTH_WEST = 6, 16, 24, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, NORTH_EAST = 6, 16, 36, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, EAST       = 6, 16, 48, 1
WHITEFLAGGED_DONKEY, NO_ACTION, *, SOUTH_EAST = 6, 16, 60, 1


SWORDSMAN_L1, WALKING, NO_MATERIAL, SOUTH_WEST = 12, 9,  0, 12
SWORDSMAN_L1, WALKING, NO_MATERIAL, WEST       = 12, 9, 12, 12
SWORDSMAN_L1, WALKING, NO_MATERIAL, NORTH_WEST = 12, 9, 24, 12
SWORDSMAN_L1, WALKING, NO_MATERIAL, NORTH_EAST = 12, 9, 36, 12
SWORDSMAN_L1, WALKING, NO_MATERIAL, EAST       = 12, 9, 48, 12
SWORDSMAN_L1, WALKING, NO_MATERIAL, SOUTH_EAST = 12, 9, 60, 12

SWORDSMAN_L1, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 12, 9,  0, 1
SWORDSMAN_L1, NO_ACTION, NO_MATERIAL, WEST       = 12, 9, 12, 1
SWORDSMAN_L1, NO_ACTION, NO_MATERIAL, NORTH_WEST = 12, 9, 24, 1
SWORDSMAN_L1, NO_ACTION, NO_MATERIAL, NORTH_EAST = 12, 9, 36, 1
SWORDSMAN_L1, NO_ACTION, NO_MATERIAL, EAST       = 12, 9, 48, 1
SWORDSMAN_L1, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 12, 9, 60, 1

SWORDSMAN_L1, ACTION1, NO_MATERIAL, SOUTH_WEST = 12, 12,  0, 12
SWORDSMAN_L1, ACTION1, NO_MATERIAL, WEST       = 12, 12, 12, 12
SWORDSMAN_L1, ACTION1, NO_MATERIAL, NORTH_WEST = 12, 12, 24, 12
SWORDSMAN_L1, ACTION1, NO_MATERIAL, NORTH_EAST = 12, 12, 36, 12
SWORDSMAN_L1, ACTION1, NO_MATERIAL, EAST       = 12, 12, 48, 12
SWORDSMAN_L1, ACTION1, NO_MATERIAL, SOUTH_EAST = 12, 12, 60, 12


SWORDSMAN_L2, WALKING, NO_MATERIAL, SOUTH_WEST = 12, 11,  0, 12
SWORDSMAN_L2, WALKING, NO_MATERIAL, WEST       = 12, 11, 12, 12
SWORDSMAN_L2, WALKING, NO_MATERIAL, NORTH_WEST = 12, 11, 24, 12
SWORDSMAN_L2, WALKING, NO_MATERIAL, NORTH_EAST = 12, 11, 36, 12
SWORDSMAN_L2, WALKING, NO_MATERIAL, EAST       = 12, 11, 48, 12
SWORDSMAN_L2, WALKING, NO_MATERIAL, SOUTH_EAST = 12, 11, 60, 12

SWORDSMAN_L2, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 12, 11,  0, 1
SWORDSMAN_L2, NO_ACTION, NO_MATERIAL, WEST       = 12, 11, 12, 1
SWORDSMAN_L2, NO_ACTION, NO_MATERIAL, NORTH_WEST = 12, 11, 24, 1
SWORDSMAN_L2, NO_ACTION, NO_MATERIAL, NORTH_EAST = 12, 11, 36, 1
SWORDSMAN_L2, NO_ACTION, NO_MATERIAL, EAST       = 12, 11, 48, 1
SWORDSMAN_L2, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 12, 11, 60, 1

SWORDSMAN_L2, ACTION1, NO_MATERIAL, SOUTH_WEST = 12, 13,  0, 12
SWORDSMAN_L2, ACTION1, NO_MATERIAL, WEST       = 12, 13, 12, 12
SWORDSMAN_L2, ACTION1, NO_MATERIAL, NORTH_WEST = 12, 13, 24, 12
SWORDSMAN_L2, ACTION1, NO_MATERIAL, NORTH_EAST = 12, 13, 36, 12
SWORDSMAN_L2, ACTION1, NO_MATERIAL, EAST       = 12, 13, 48, 12
SWORDSMAN_L2, ACTION1, NO_MATERIAL, SOUTH_EAST = 12, 13, 60, 12


SWORDSMAN_L3, WALKING, NO_MATERIAL, SOUTH_WEST = 12, 10,  0, 12
SWORDSMAN_L3, WALKING, NO_MATERIAL, WEST       = 12, 10, 12, 12
SWORDSMAN_L3, WALKING, NO_MATERIAL, NORTH_WEST = 12, 10, 24, 12
SWORDSMAN_L3, WALKING, NO_MATERIAL, NORTH_EAST = 12, 10, 36, 12
SWORDSMAN_L3, WALKING, NO_MATERIAL, EAST       = 12, 10, 48, 12
SWORDSMAN_L3, WALKING, NO_MATERIAL, SOUTH_EAST = 12, 10, 60, 12

SWORDSMAN_L3, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 12, 10,  0, 1
SWORDSMAN_L3, NO_ACTION, NO_MATERIAL, WEST       = 12, 10, 12, 1
SWORDSMAN_L3, NO_ACTION, NO_MATERIAL, NORTH_WEST = 12, 10, 24, 1
SWORDSMAN_L3, NO_ACTION, NO_MATERIAL, NORTH_EAST = 12, 10, 36, 1
SWORDSMAN_L3, NO_ACTION, NO_MATERIAL, EAST       = 12, 10, 48, 1
SWORDSMAN_L3, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 12, 10, 60, 1

SWORDSMAN_L3, ACTION1, NO_MATERIAL, SOUTH_WEST = 12, 14,  0, 12
SWORDSMAN_L3, ACTION1, NO_MATERIAL, WEST       = 12, 14, 12, 12
SWORDSMAN_L3, ACTION1, NO_MATERIAL, NORTH_WEST = 12, 14, 24, 12
SWORDSMAN_L3, ACTION1, NO_MATERIAL, NORTH_EAST = 12, 14, 36, 12
SWORDSMAN_L3, ACTION1, NO_MATERIAL, EAST       = 12, 14, 48, 12
SWORDSMAN_L3, ACTION1, NO_MATERIAL, SOUTH_EAST = 12, 14, 60, 12

PIKEMAN_L1, WALKING, NO_MATERIAL, SOUTH_WEST = 12, 15,  0, 12
PIKEMAN_L1, WALKING, NO_MATERIAL, WEST       = 12, 15, 12, 12
PIKEMAN_L1, WALKING, NO_MATERIAL, NORTH_WEST = 12, 15, 24, 12
PIKEMAN_L1, WALKING, NO_MATERIAL, NORTH_EAST = 12, 15, 36, 12
PIKEMAN_L1, WALKING, NO_MATERIAL, EAST       = 12, 15, 48, 12
PIKEMAN_L1, WALKING, NO_MATERIAL, SOUTH_EAST = 12, 15, 60, 12

PIKEMAN_L1, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 12, 15,  0, 1
PIKEMAN_L1, NO_ACTION, NO_MATERIAL, WEST       = 12, 15, 12, 1
PIKEMAN_L1, NO_ACTION, NO_MATERIAL, NORTH_WEST = 12, 15, 24, 1
PIKEMAN_L1, NO_ACTION, NO_MATERIAL, NORTH_EAST = 12, 15, 36, 1
PIKEMAN_L1, NO_ACTION, NO_MATERIAL, EAST       = 12, 15, 48, 1
PIKEMAN_L1, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 12, 15, 60, 1

PIKEMAN_L1, ACTION1, NO_MATERIAL, SOUTH_WEST = 12, 18,  0, 12
PIKEMAN_L1, ACTION1, NO_MATERIAL, WEST       = 12, 18, 12, 12
PIKEMAN_L1, ACTION1, NO_MATERIAL, NORTH_WEST = 12, 18, 24, 12
PIKEMAN_L1, ACTION1, NO_MATERIAL, NORTH_EAST = 12, 18, 36, 12
PIKEMAN_L1, ACTION1, NO_MATERIAL, EAST       = 12, 18, 48, 12
PIKEMAN_L1, ACTION1, NO_MATERIAL, SOUTH_EAST = 12, 18, 60, 12

PIKEMAN_L2, WALKING, NO_MATERIAL, SOUTH_WEST = 12, 17,  0, 12
PIKEMAN_L2, WALKING, NO_MATERIAL, WEST       = 12, 17, 12, 12
PIKEMAN_L2, WALKING, NO_MATERIAL, NORTH_WEST = 12, 17, 24, 12
PIKEMAN_L2, WALKING, NO_MATERIAL, NORTH_EAST = 12, 17, 36, 12
PIKEMAN_L2, WALKING, NO_MATERIAL, EAST       = 12, 17, 48, 12
PIKEMAN_L2, WALKING, NO_MATERIAL, SOUTH_EAST = 12, 17, 60, 12

PIKEMAN_L2, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 12, 17,  0, 1
PIKEMAN_L2, NO_ACTION, NO_MATERIAL, WEST       = 12, 17, 12, 1
PIKEMAN_L2, NO_ACTION, NO_MATERIAL, NORTH_WEST = 12, 17, 24, 1
PIKEMAN_L2, NO_ACTION, NO_MATERIAL, NORTH_EAST = 12, 17, 36, 1
PIKEMAN_L2, NO_ACTION, NO_MATERIAL, EAST       = 12, 17, 48, 1
PIKEMAN_L2, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 12, 17, 60, 1

PIKEMAN_L2, ACTION1, NO_MATERIAL, SOUTH_WEST = 12, 19,  0, 12
PIKEMAN_L2, ACTION1, NO_MATERIAL, WEST       = 12, 19, 12, 12
PIKEMAN_L2, ACTION1, NO_MATERIAL, NORTH_WEST = 12, 19, 24, 12
PIKEMAN_L2, ACTION1, NO_MATERIAL, NORTH_EAST = 12, 19, 36, 12
PIKEMAN_L2, ACTION1, NO_MATERIAL, EAST       = 12, 19, 48, 12
PIKEMAN_L2, ACTION1, NO_MATERIAL, SOUTH_EAST = 12, 19, 60, 12

PIKEMAN_L3, WALKING, NO_MATERIAL, SOUTH_WEST = 12, 16,  0, 12
PIKEMAN_L3, WALKING, NO_MATERIAL, WEST       = 12, 16, 12, 12
PIKEMAN_L3, WALKING, NO_MATERIAL, NORTH_WEST = 12, 16, 24, 12
PIKEMAN_L3, WALKING, NO_MATERIAL, NORTH_EAST = 12, 16, 36, 12
PIKEMAN_L3, WALKING, NO_MATERIAL, EAST       = 12, 16, 48, 12
PIKEMAN_L3, WALKING, NO_MATERIAL, SOUTH_EAST = 12, 16, 60, 12

PIKEMAN_L3, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 12, 16,  0, 1
PIKEMAN_L3, NO_ACTION, NO_MATERIAL, WEST       = 12, 16, 12, 1
PIKEMAN_L3, NO_ACTION, NO_MATERIAL, NORTH_WEST = 12, 16, 24, 1
PIKEMAN_L3, NO_ACTION, NO_MATERIAL, NORTH_EAST = 12, 16, 36, 1
PIKEMAN_L3, NO_ACTION, NO_MATERIAL, EAST       = 12, 16, 48, 1
PIKEMAN_L3, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 12, 16, 60, 1

PIKEMAN_L3, ACTION1, NO_MATERIAL, SOUTH_WEST = 12, 20,  0, 12
PIKEMAN_L3, ACTION1, NO_MATERIAL, WEST       = 12, 20, 12, 12
PIKEMAN_L3, ACTION1, NO_MATERIAL, NORTH_WEST = 12, 20, 24, 12
PIKEMAN_L3, ACTION1, NO_MATERIAL, NORTH_EAST = 12, 20, 36, 12
PIKEMAN_L3, ACTION1, NO_MATERIAL, EAST       = 12, 20, 48, 12
PIKEMAN_L3, ACTION1, NO_MATERIAL, SOUTH_EAST = 12, 20, 60, 12


BOWMAN_L1, WALKING, NO_MATERIAL, SOUTH_WEST = 12, 21,  0, 12
BOWMAN_L1, WALKING, NO_MATERIAL, WEST       = 12, 21, 12, 12
BOWMAN_L1, WALKING, NO_MATERIAL, NORTH_WEST = 12, 21, 24, 12
BOWMAN_L1, WALKING, NO_MATERIAL, NORTH_EAST = 12, 21, 36, 12
BOWMAN_L1, WALKING, NO_MATERIAL, EAST       = 12, 21, 48, 12
BOWMAN_L1, WALKING, NO_MATERIAL, SOUTH_EAST = 12, 21, 60, 12

BOWMAN_L1, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 12, 21,  0, 1
BOWMAN_L1, NO_ACTION, NO_MATERIAL, WEST       = 12, 21, 12, 1
BOWMAN_L1, NO_ACTION, NO_MATERIAL, NORTH_WEST = 12, 21, 24, 1
BOWMAN_L1, NO_ACTION, NO_MATERIAL, NORTH_EAST = 12, 21, 36, 1
BOWMAN_L1, NO_ACTION, NO_MATERIAL, EAST       = 12, 21, 48, 1
BOWMAN_L1, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 12, 21, 60, 1

BOWMAN_L1, ACTION1, NO_MATERIAL, SOUTH_WEST = 12, 24,  0, 24
BOWMAN_L1, ACTION1, NO_MATERIAL, WEST       = 12, 24, 24, 24
BOWMAN_L1, ACTION1, NO_MATERIAL, NORTH_WEST = 12, 24, 48, 24
BOWMAN_L1, ACTION1, NO_MATERIAL, NORTH_EAST = 12, 24, 72, 24
BOWMAN_L1, ACTION1, NO_MATERIAL, EAST       = 12, 24, 96, 24
BOWMAN_L1, ACTION1, NO_MATERIAL, SOUTH_EAST = 12, 24, 120, 24

BOWMAN_L2, WALKING, NO_MATERIAL, SOUTH_WEST = 12, 23,  0, 12
BOWMAN_L2, WALKING, NO_MATERIAL, WEST       = 12, 23, 12, 12
BOWMAN_L2, WALKING, NO_MATERIAL, NORTH_WEST = 12, 23, 24, 12
BOWMAN_L2, WALKING, NO_MATERIAL, NORTH_EAST = 12, 23, 36, 12
BOWMAN_L2, WALKING, NO_MATERIAL, EAST       = 12, 23, 48, 12
BOWMAN_L2, WALKING, NO_MATERIAL, SOUTH_EAST = 12, 23, 60, 12

BOWMAN_L2, NO_ACTION, NO_MATERIAL, SOUTH_WEST = 12, 23,  0, 1
BOWMAN_L2, NO_ACTION, NO_MATERIAL, WEST       = 12, 23, 12, 1
BOWMAN_L2, NO_ACTION, NO_MATERIAL, NORTH_WEST = 12, 23, 24, 1
BOWMAN_L2, NO_ACTION, NO_MATERIAL, NORTH_EAST = 12, 23, 36, 1
BOWMAN_L2, NO_ACTION, NO_MATERIAL, EAST       = 12, 23, 48, 1
BOWMAN_L2, NO_ACTION, NO_MATERIAL, SOUTH_EAST = 12, 23, 60, 1

BOWMAN_L2, ACTION1, NO_MATERIAL, SOUTH_WEST = 12, 24,  0, 24
BOWMAN_L2, ACTION1, NO_MATERIAL, WEST       = 12, 24, 24, 24
BOWMAN_L2, ACTION1, NO_MATERIAL, NORTH_WEST = 12, 24, 48, 24
BOWMAN_L2, ACTION1, NO_MATERIAL, NORTH_EAST = 12, 24, 72, 24
BOWMAN_L2, ACTION1, NO_MATERIAL, EAST       = 12, 24, 96, 24
BOWMAN_L2, ACTION1, NO_MATERIAL, SOUTH_EAST = 12, 24, 120, 24

BOWMAN_L3, WALKING, NO_MATERIAL, SOUTH_WEST = 12, 22,  0, 12
